,anaphora,epiphora,symploce,anadiplosis,diacope,epizeuxis,epanalepsis,chiasmus,polysyndeton,repeating exclamatory sentences,repeating interrogative sentences,assonance,alliteration,aposiopesis,one_word,NOUN,ADJS,VERB,ADVB
1870-Достоевский-Вечный муж-fragment.prd,0.04551724137931035,0.02482758620689655,0.0,0.0027586206896551718,0.5668965517241379,0.06344827586206897,0.0055172413793103435,0.0,0.26482758620689656,0.012413793103448277,0.03448275862068965,7.019310344827586,13.776551724137931,0.0,0.02718191460731078,0.16372472968480378,0.07489670239207183,0.17385660233982933,0.10868016527617268
1870-Лесков-На ножах-fragment.prd,0.02574257425742574,0.01782178217821782,0.0,0.007920792079207921,0.4851485148514851,0.027722772277227727,0.0039603960396039604,0.0,0.2376237623762376,0.0039603960396039604,0.005940594059405941,9.257425742574258,16.984158415841588,0.0,0.03519886225899769,0.2151688026245616,0.08864359939880731,0.16466538455322655,0.07038156342421255
1872-Достоевский-Бесы-fragment.prd,0.019858156028368795,0.005673758865248227,0.0,0.0014184397163120568,0.2794326241134752,0.019858156028368795,0.0,0.0,0.17304964539007092,0.018439716312056736,0.014184397163120569,6.309219858156028,12.739007092198582,0.0,0.029613287137019717,0.19626182744744647,0.09221136367167472,0.1587402700309184,0.08736385811724127
1872-Лесков-Соборяне-fragment.prd,0.03317535545023697,0.03317535545023697,0.0,0.0,0.5481832543443917,0.030015797788309637,0.0047393364928909965,0.0,0.2543443917851501,0.022116903633491312,0.01263823064770932,7.657187993680885,14.756714060031594,0.0,0.03411768353174603,0.2260509672619048,0.09204489087301587,0.1683407738095238,0.06905691964285714
1872-Тургенев-Вешние воды-fragment.prd,0.009287925696594429,0.0108359133126935,0.0,0.0,0.43343653250774,0.0696594427244582,0.0,0.0,0.23374613003095976,0.007739938080495356,0.04643962848297214,7.5665634674922595,15.126934984520126,0.0,0.03232177263969172,0.20908798972382786,0.09149004495825304,0.1834296724470135,0.07620423892100192
1873-Лесков-Очарованный странник-fragment.prd,0.03409090909090909,0.022727272727272728,0.002840909090909091,0.017045454545454544,0.9204545454545454,0.06534090909090909,0.008522727272727272,0.0,0.6477272727272727,0.002840909090909091,0.002840909090909091,12.284090909090908,22.88352272727273,0.0,0.03486569430822286,0.16281203530863414,0.06351441136457114,0.18230138893283127,0.08850887461638245
1875-Достоевский-Подросток-fragment.prd,0.009929078014184398,0.00851063829787234,0.0014184397163120568,0.0014184397163120568,0.5375886524822695,0.024113475177304958,0.0014184397163120568,0.0,0.20709219858156028,0.005673758865248227,0.015602836879432626,7.209929078014183,13.777304964539008,0.0,0.02684786735856221,0.1703107201620048,0.07619288697633211,0.1703740032907227,0.10103151499810152
1877-Толстой-Анна Каренина-fragment.prd,0.05277401894451962,0.01488497970230041,0.0,0.0040595399188092015,0.6589986468200271,0.04871447902571042,0.0040595399188092015,0.0,0.2571041948579161,0.013531799729364006,0.012178619756427604,7.131258457374831,13.200270635994586,0.0,0.0295237632265487,0.18961969115097305,0.0799669437557727,0.19352486510135627,0.06857550273038096
1877-Тургенев-Новь-fragment.prd,0.02298850574712644,0.005747126436781609,0.0,0.005747126436781609,0.27011494252873564,0.03591954022988505,0.00718390804597701,0.0,0.2327586206896552,0.015804597701149427,0.045977011494252866,7.676724137931035,14.775862068965518,0.027298850574712645,0.034242232086239686,0.22361510820610367,0.10066175633708924,0.1746418873876071,0.07406142789782612
1879-Лесков-Шерамур-fragment.prd,0.022687609075043632,0.055846422338568937,0.0,0.0034904013961605585,0.3752181500872601,0.04886561954624782,0.0034904013961605585,0.0,0.193717277486911,0.010471204188481676,0.0,8.99825479930192,15.401396160558464,0.0,0.04130090660526695,0.1628111958555188,0.06718592603252267,0.18340768455892933,0.06961433299755361
1881-Лесков-Левша-fragment.prd,0.020408163265306117,0.028571428571428567,0.0,0.004081632653061225,0.9224489795918368,0.08571428571428573,0.0,0.0,0.5877551020408164,0.0,0.004081632653061225,10.314285714285717,20.624489795918368,0.0,0.0322972830108891,0.18754625224653768,0.08190612115445607,0.1822338513584945,0.08024104027909927
1883-Лесков-Тупейный художник-fragment.prd,0.006329113924050633,0.0379746835443038,0.0,0.0,0.6518987341772152,0.06329113924050632,0.0,0.0,0.5126582278481012,0.012658227848101266,0.0,10.234177215189874,19.632911392405067,0.0,0.03973372165591845,0.18859995839400875,0.07984189723320158,0.1798210942375702,0.06652798002912419
1887-Лесков-Человек на часах-fragment.prd,0.026845637583892617,0.013422818791946308,0.0,0.020134228187919462,0.6174496644295302,0.013422818791946308,0.006711409395973154,0.0,0.3288590604026846,0.026845637583892617,0.0,8.228187919463087,16.751677852348994,0.0,0.03612237375598968,0.21903796535200884,0.09804644305197198,0.1809343899741983,0.08238112790269075
1891-Толстой-Крейцерова соната-fragment.prd,0.04153686396677051,0.016614745586708203,0.0020768431983385254,0.010384215991692628,0.6998961578400831,0.02284527518172378,0.004153686396677051,0.0,0.2523364485981308,0.007268951194184839,0.003115264797507788,6.861889927310487,12.581516095534788,0.0,0.0314148056514096,0.1883260628947197,0.07703952080213555,0.1870401718861905,0.0774952796406016
1894-Горький-Горемыка Павел-fragment.prd,0.017857142857142856,0.012755102040816329,0.0,0.0025510204081632647,0.6135204081632653,0.020408163265306117,0.010204081632653059,0.0,0.2767857142857143,0.016581632653061226,0.03188775510204082,6.858418367346939,12.941326530612244,0.0,0.03638383998730058,0.2257004524168585,0.0861338201444559,0.18323676482260493,0.08540360346059211
1899-Толстой-Воскресение-fragment.prd,0.040229885057471264,0.0210727969348659,0.0,0.00957854406130268,0.8812260536398467,0.01532567049808429,0.0019157088122605363,0.0019157088122605363,0.3409961685823755,0.0,0.0019157088122605363,7.998084291187737,15.919540229885053,0.0,0.025434337882812737,0.2490152972428323,0.08785991267442217,0.1873835913407224,0.06459344752831975
