,anaphora,epiphora,symploce,anadiplosis,diacope,epizeuxis,epanalepsis,chiasmus,polysyndeton,repeating exclamatory sentences,repeating interrogative sentences,assonance,alliteration,aposiopesis,one_word,NOUN,ADJS,VERB,ADVB
1878-Henry James-Daisy Miller-fragment.prd,0.07123534715960325,0.017132551848512173,0.0018034265103697023,0.0018034265103697023,0.34535617673579805,0.0009017132551848512,0.0,0.0,0.024346257889990983,0.004508566275924256,0.0009017132551848512,6.368800721370604,11.361587015329125,0.0,0.0259553251615458,0.13438450600284393,0.0754720377270191,0.18226326115521,0.12813866839462176
1919-William Somerset Maugham-Caesar's Wife-fragment.prd,0.0659699542782495,0.011103853690398431,0.0,0.0019595035924232533,1.2691051600261267,0.0045721750489875895,0.0013063357282821686,0.0,0.04245591116917048,0.0124101894186806,0.0006531678641410843,6.007184846505552,10.8314826910516,0.0,0.030018089660236776,0.10346927444342953,0.05983916321888489,0.16536815145165046,0.10696183260795587
1880-Charles Kingsley-Out of the Deep-fragment.prd,0.11758474576271187,0.046610169491525424,0.0031779661016949155,0.009533898305084743,2.4385593220338984,0.04343220338983051,0.00423728813559322,0.0,0.7775423728813561,0.04449152542372881,0.011652542372881356,9.111228813559322,15.010593220338983,0.0,0.01776693955756837,0.16356035533879115,0.06318585612262673,0.1304505602972769,0.12232189514021947
2016-Rowling-Harry Potter and the Cursed Child-fragment.prd,0.16897374701670645,0.04152744630071599,0.005250596658711217,0.006682577565632458,0.7995226730310262,0.01766109785202864,0.005250596658711217,0.002863961813842482,0.03198090692124105,0.018138424821002388,0.005727923627684964,4.1298329355608585,8.05727923627685,0.001909307875894988,0.03960724352007074,0.1409096770628005,0.0427758230016764,0.1398412025864451,0.1040104636810788
1888-Henry James-The Lesson of the Master-fragment.prd,0.07582515611061552,0.01784121320249777,0.0008920606601248885,0.0,0.3398751115075825,0.033006244424620884,0.002676181980374665,0.0,0.1008028545941124,0.008920606601248885,0.0008920606601248885,7.574487065120429,13.408563782337199,0.0,0.03143992336322377,0.15255115661855928,0.07696656563594391,0.16398385602336793,0.1380090142437615
1992-Terry Pratchett-Small Gods-fragment.prd,0.02054054054054054,0.021981981981981983,0.0014414414414414415,0.0018018018018018016,0.11891891891891893,0.010810810810810813,0.0003603603603603604,0.0018018018018018016,0.017657657657657658,0.008648648648648649,0.002522522522522523,3.143783783783784,6.521081081081082,0.001081081081081081,0.03659275211144386,0.17534237356573235,0.061172986978027526,0.16174837645950402,0.14177798714627007
1872-Hardy-Under the Greenwood Tree-fragment.prd,0.13227513227513227,0.009259259259259259,0.002645502645502645,0.003968253968253968,0.9523809523809524,0.042328042328042326,0.003968253968253968,0.0,0.3333333333333333,0.002645502645502645,0.011904761904761904,10.432539682539682,17.425925925925927,0.0,0.02787912436548224,0.1893374576988156,0.06930784686971235,0.14251533417935702,0.14001692047377326
1873-Hardy-A Pair of Blue Eyes-fragment.prd,0.11594202898550725,0.017391304347826087,0.0028985507246376808,0.0009661835748792268,0.5555555555555556,0.035748792270531404,0.0,0.0,0.14782608695652175,0.004830917874396135,0.0038647342995169077,8.428019323671498,14.169082125603865,0.0,0.031707076263416976,0.16814059436663426,0.06496565536890506,0.14830956713070706,0.14500909744848306
1874-Anthony Trollope-Harry Heathcote of Gangoil-fragment.prd,0.11149524632670699,0.01815038893690579,0.003457216940363008,0.0060501296456352644,0.5203111495246326,0.00864304235090752,0.000864304235090752,0.0,0.1331028522039758,0.0060501296456352644,0.00432152117545376,8.017286084701816,14.074330164217805,0.0,0.02381743657915144,0.15448100144012408,0.05501550902847015,0.16626509360806468,0.13837653705550015
1874-Hardy-Far from the madding crowd-fragment.prd,0.004323656578134651,0.008029647930821495,0.0,0.0006176652254478072,0.17850525015441632,0.02038295243977764,0.00494132180358246,0.0,0.07782581840642372,0.0,0.0037059913526868438,4.917232859789994,8.851142680667078,0.0,0.02679582509038816,0.18982195238420085,0.0704277235827819,0.14535780066853127,0.14466198239989084
